"id","Sex","BIRTHDAY_new","Natal.pride","n_census","season","year","capture.date","begin","north","east","age.at.capture","stage","stage.next","pride","group","last.seen.date","last.seen.status","survival","reproduction","repro.stage","cubs","last.seen","stage.nb","death.census","coalition","habitat","habitat.code","location","location.code","nb_nm_coal_pop","pop_size","nb_af_pride","coal_size","nb_nm_coal_hr"
"SHI","F","1980-04-15","SH",9,"wet",1989,"1988-11-15","11:50:00",9727100,697400,104,"AF","AF","SH","SH","1990-08-20",NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"periphery",0,6,402,1,NA,1
"SHV","M","1986-11-15","SH",9,"wet",1989,"1988-11-15","11:50:00",9727100,697400,25,"YM1",NA,"SH","SH","1988-12-29",NA,0,NA,NA,NA,NA,5,NA,NA,"open woodland",1,"periphery",0,6,402,1,NA,1
"SHW","M","1986-11-15","SH",9,"wet",1989,"1988-11-15","11:50:00",9727100,697400,25,"YM1",NA,"SH","SH","1988-12-29",NA,0,NA,NA,NA,NA,5,NA,NA,"open woodland",1,"periphery",0,6,402,1,NA,1
"SM19","F","1983-11-15","SM",9,"wet",1989,"1988-11-15","11:15:00",9719000,721400,61,"AF","AF","SM","SM","1994-08-12","D",1,1,"NR",0,NA,4,21,NA,"grassland",0,"centre",1,6,402,4,NA,1
"SMA","F","1978-07-15","SM",9,"wet",1989,"1988-11-15","11:15:00",9719000,721400,125,"AF","AF","SM","SM","1993-09-26","D",1,0,"NR",NA,NA,4,19,NA,"grassland",0,"centre",1,6,402,4,NA,1
"SMC","F","1978-06-15","SM",9,"wet",1989,"1988-11-15","11:15:00",9719000,721400,126,"AF",NA,"SM","SM","1989-06-01","D",0,NA,"NR",NA,NA,4,10,NA,"grassland",0,"centre",1,6,402,4,NA,1
"SMB","F","1978-08-15","SM",9,"wet",1989,"1988-11-15","09:13:00",9715000,722000,124,"AF","AF","SM","SM","1990-06-22",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,6,402,4,NA,1
"SHIKA","F","1975-08-15","SE",9,"wet",1989,"1988-11-15","19:50:00",9730700,706000,160,"AF","AF","SR","SR","1989-08-08",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,6,402,1,NA,1
"SR12","F","1988-09-15","SR",9,"wet",1989,"1988-11-15","02:30:00",9730500,705900,3,"C",NA,"SR","SR","1989-02-01",NA,0,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,6,402,1,NA,1
"MALARIA-1","M","1980-07-15","UNK",9,"wet",1989,"1988-11-15","18:00:00",9730400,711200,101,"RM",NA,"TR","MALARIA1&2","1989-02-08",NA,0,NA,NA,NA,NA,10,NA,"MALARIA1&2","open woodland",1,"centre",1,6,402,4,2,1
"MALARIA-2","M","1980-07-15","UNK",9,"wet",1989,"1988-11-15","18:00:00",9730400,711200,101,"RM","RM","TR","MALARIA1&2","1989-08-13","D",1,NA,NA,NA,NA,10,11,"MALARIA1&2","open woodland",1,"periphery",0,6,402,4,2,1
"TR-G","M","1987-03-15","TR",9,"wet",1989,"1988-11-15","12:50:00",9732700,708800,21,"SA2M","YM1","TR","TR","1992-12-27",NA,1,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"periphery",0,6,402,4,NA,1
"TR-E","F","1986-09-15","TR",9,"wet",1989,"1988-11-15","18:38:00",9733000,707100,27,"AF","AF","TR","TR","2000-02-05",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,6,402,4,NA,1
"TRAVESTY","F","1979-03-15","UNK",9,"wet",1989,"1988-11-15","18:38:00",9733000,707100,117,"AF",NA,"TR","TR","1989-07-08",NA,0,NA,NA,NA,NA,4,NA,NA,"open woodland",1,"centre",1,6,402,4,NA,1
"TRIM","F","1982-07-15","UNK",9,"wet",1989,"1988-11-15","09:33:00",9734500,709100,77,"AF","AF","TR","TR","1994-02-18","D",1,0,"NR",NA,NA,4,20,NA,"open woodland",1,"centre",1,6,402,4,NA,1
"TR-O","M","1988-09-15","TR",9,"wet",1989,"1988-11-15","17:25:00",9732500,708300,3,"C",NA,"TR","TR","1989-03-26",NA,0,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"centre",1,6,402,4,NA,1
"TR-P","F","1988-09-15","TR",9,"wet",1989,"1988-11-15","17:25:00",9732500,708300,3,"C",NA,"TR","TR","1989-03-26",NA,0,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"centre",1,6,402,4,NA,1
"TR-B","F","1986-09-15","TR",9,"wet",1989,"1988-11-15","10:15:00",9735500,707500,27,"AF","AF","TR","TR","1994-03-09","D",1,0,"NR",NA,NA,4,20,NA,"open woodland",1,"periphery",0,6,402,4,NA,1
"BME","F","1981-11-15","BM",10,"dry",1989,"1989-06-15","07:30:00",9713000,709500,92,"AF","AF","BM","BM","1990-02-09",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,1,NA,0
"PNE","M","1982-05-15","PN",10,"dry",1989,"1989-06-15","08:15:00",9729300,700100,86,"RM","RM","CS","BC4,PNE&TIMOTEO","1991-09-03",NA,1,NA,NA,NA,NA,10,NA,"BC4,PNE&TIMOTEO","grassland",0,"periphery",0,2,161,9,3,2
"TIMOTEO","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","08:15:00",9729300,700100,108,"RM","RM","CS","BC4,PNE&TIMOTEO","1991-09-03",NA,1,NA,NA,NA,NA,10,NA,"BC4,PNE&TIMOTEO","grassland",0,"periphery",0,2,161,9,3,2
"CL","F","1981-04-15","CS",10,"dry",1989,"1989-06-15","17:20:00",9729800,7e+05,99,"AF",NA,"C2","C2","1989-06-16",NA,0,NA,NA,NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,1,NA,0
"HECTOR","M","1980-01-15","UNK",10,"dry",1989,"1989-06-15","13:00:00",9730900,701500,114,"NM",NA,"NO","HECTOR&MOHAWK","1989-06-22",NA,0,NA,NA,NA,NA,9,NA,"HECTOR&MOHAWK","open woodland",1,"periphery",0,2,161,NA,2,NA
"CS05","F","1983-09-15","CS",10,"dry",1989,"1989-06-15","13:00:00",9730900,701500,70,"AF","AF","C3","C3","1992-04-14",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,1,NA,0
"C302","F","1987-09-15","C3",10,"dry",1989,"1989-06-15","12:15:00",9730100,705800,22,"SA2F",NA,"C3","C3","1989-10-28",NA,0,NA,NA,NA,NA,2,NA,NA,"open woodland",1,"periphery",0,2,161,1,NA,0
"CST","F","1980-10-15","CS",10,"dry",1989,"1989-06-15","09:38:00",9730000,705800,105,"AF","AF","CS","CS","1991-03-07",NA,1,1,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS27","F","1986-04-15","CS",10,"dry",1989,"1989-06-15","07:45:00",9729700,699600,39,"AF","AF","CS","CS","1994-03-02",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS38","F","1986-06-15","CS",10,"dry",1989,"1989-06-15","07:45:00",9729700,699600,37,"AF","AF","CS","CS","1994-01-06",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"MOHAWK","M","1981-07-15","UNK",10,"dry",1989,"1989-06-15","07:59:00",9730700,699900,96,"NM",NA,"NO","HECTOR&MOHAWK","1989-06-22",NA,0,NA,NA,NA,NA,9,NA,"HECTOR&MOHAWK","grassland",0,"periphery",0,2,161,NA,2,NA
"CS28","F","1986-04-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,39,"AF","AF","CS","CS","1991-04-25",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS29","F","1986-04-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,39,"AF","AF","CS","CS","1992-07-20",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CS46","F","1988-04-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,15,"SA1","SA2F","CS","CS","1994-01-18",NA,1,NA,NA,NA,NA,1,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CS47","M","1988-04-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,15,"SA1",NA,"CS","CS","1989-07-15",NA,0,NA,NA,NA,NA,1,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CSA","F","1977-11-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,140,"AF","AF","CS","CS","1991-06-08",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CSM","F","1980-02-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,113,"AF","AF","CS","CS","1992-08-07",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CSN","F","1980-09-15","CS",10,"dry",1989,"1989-06-15","07:52:00",9732600,700500,106,"AF","AF","CS","CS","1998-03-25",NA,1,1,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS30","M","1986-04-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,39,"YM3",NA,"CS","CS","1989-12-14",NA,0,NA,NA,NA,NA,7,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS31","M","1986-04-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,39,"YM3","YM4","CS","CS","1990-03-26",NA,1,NA,NA,NA,NA,7,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CS33","M","1986-04-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,39,"YM3","RM","CS","CS","1990-08-07",NA,1,NA,NA,NA,NA,7,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CS34","M","1986-04-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,39,"YM3",NA,"CS","CS","1989-12-14",NA,0,NA,NA,NA,NA,7,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"CS36","F","1986-06-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,37,"AF","AF","CS","CS","1993-01-30",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"CS37","M","1986-06-15","CS",10,"dry",1989,"1989-06-15","09:40:00",9732400,699900,37,"YM3",NA,"CS","CS","1989-12-15",NA,0,NA,NA,NA,NA,7,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"BC4","M","1978-01-15","UNK",10,"dry",1989,"1989-06-15","07:30:00",9682300,743800,138,"RM","RM","CS","BC4,PNE&TIMOTEO","1990-08-21",NA,1,NA,NA,NA,NA,10,NA,"BC4,PNE&TIMOTEO","grassland",0,"periphery",0,2,161,9,3,2
"GOFU","F","1976-04-15","GO",10,"dry",1989,"1989-06-15","07:30:00",9694200,732300,159,"AF","AF","GO","GO","1991-10-21",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"GE2","M","1986-09-15","GO",10,"dry",1989,"1989-06-15","09:42:00",9727500,697600,34,"YM2","YM3","GO","GO","1995-06-17",NA,1,NA,NA,NA,NA,6,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"GOKO","F","1976-06-15","GO",10,"dry",1989,"1989-06-15","09:42:00",9727500,697600,157,"AF","AF","GO","GO","1991-03-13",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"G07","F","1983-12-15","GW",10,"dry",1989,"1989-06-15","13:06:00",9698900,728900,67,"AF","AF","GU","GU","2001-09-07","D",1,NA,"RAF_1",NA,NA,4,35,NA,"grassland",0,"centre",1,2,161,2,NA,0
"GU7","M","1989-01-15","GU",10,"dry",1989,"1989-06-15","13:06:00",9698900,728900,6,"C","J","GU","GU","1992-01-08",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"GU8","F","1989-01-15","GU",10,"dry",1989,"1989-06-15","13:06:00",9698900,728900,6,"C","J","GU","GU","1995-10-25","D",1,NA,NA,NA,NA,13,23,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"GU9","F","1989-01-15","GU",10,"dry",1989,"1989-06-15","13:06:00",9698900,728900,6,"C","J","GU","GU","1998-06-25",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"NORM","M","1979-07-15","UNK",10,"dry",1989,"1989-06-15","13:38:00",9698900,725900,120,"RM","RM","GU","NORM&SNAG","1992-07-22",NA,1,NA,NA,NA,NA,10,NA,"NORM&SNAG","grassland",0,"centre",1,2,161,2,2,0
"SNAGGLE-TOOTH","M","1981-07-15","UNK",10,"dry",1989,"1989-06-15","13:38:00",9698900,725900,96,"RM","RM","GU","NORM&SNAG","1992-07-22",NA,1,NA,NA,NA,NA,10,NA,"NORM&SNAG","grassland",0,"centre",1,2,161,2,2,0
"G06","F","1983-12-15","GW",10,"dry",1989,"1989-06-15","07:00:00",9694200,729900,67,"AF","AF","GU","GU","1992-03-04",NA,1,1,"NR",2,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,2,NA,0
"L38","F","1984-06-15","K2",10,"dry",1989,"1989-06-15","13:45:00",9720400,715900,61,"AF","AF","K2","K2","1992-12-27",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,2,161,2,NA,0
"LLV","F","1982-03-15","KB",10,"dry",1989,"1989-06-15","13:45:00",9720400,715900,88,"AF","AF","K2","K2","1992-02-25",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,2,161,2,NA,0
"L15","F","1977-06-15","LL",10,"dry",1989,"1989-06-15","07:30:00",9726800,721400,145,"AF","AF","KB","KB","1994-05-31","D",1,1,"NR",0,NA,4,20,NA,"open woodland",1,"centre",1,2,161,3,NA,0
"K06","F","1984-08-15","KB",10,"dry",1989,"1989-06-15","15:33:00",9726700,719700,59,"AF","AF","KB","KB","1996-08-12","D",1,0,"NR",NA,NA,4,25,NA,"open woodland",1,"periphery",0,2,161,3,NA,0
"L12","F","1977-03-15","LL",10,"dry",1989,"1989-06-15","09:40:00",9726500,715500,148,"AF","AF","KB","KB","1990-01-15",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"centre",1,2,161,3,NA,0
"L32","F","1983-08-15","LL",10,"dry",1989,"1989-06-15","16:04:00",9729800,718900,71,"AF","AF","LL","LL","1993-06-25","D",1,0,"NR",NA,NA,4,19,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"MS10","M","1983-03-15","MS",10,"dry",1989,"1989-06-15","16:22:00",9729700,718400,76,"RM","RM","LL","MAASAI-9","1995-03-16","D",1,NA,NA,NA,NA,10,22,"MAASAI-9","open woodland",1,"periphery",0,2,161,9,3,0
"MS12","M","1983-03-15","MS",10,"dry",1989,"1989-06-15","16:22:00",9729700,718400,76,"RM","RM","LL","MAASAI-9","1994-05-17",NA,1,NA,NA,NA,NA,10,NA,"MAASAI-9","open woodland",1,"periphery",0,2,161,9,3,0
"L23","F","1983-01-15","LL",10,"dry",1989,"1989-06-15","16:22:00",9729700,718400,78,"AF","AF","LL","LL","1994-03-01","D",1,0,"NR",NA,NA,4,20,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"L25","F","1983-01-15","LL",10,"dry",1989,"1989-06-15","16:22:00",9729700,718400,78,"AF","AF","LL","LL","1994-03-20","D",1,0,"NR",NA,NA,4,20,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"LLC","F","1979-06-15","LL",10,"dry",1989,"1989-06-15","16:22:00",9729700,718400,121,"AF","AF","LL","LL","1990-10-29",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"L48","M","1986-09-15","LL",10,"dry",1989,"1989-06-15","07:30:00",9736800,712400,34,"YM2","YM3","LL","LL","1990-06-21",NA,1,NA,NA,NA,NA,6,NA,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"LLH","F","1979-08-15","LL",10,"dry",1989,"1989-06-15","08:00:00",9731000,714000,119,"AF","AF","LL","LL","1993-07-29",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,9,NA,0
"MS14","M","1983-03-15","MS",10,"dry",1989,"1989-06-15","08:45:00",9731100,714800,76,"RM","RM","LL","MAASAI-9","1995-01-10",NA,1,NA,NA,NA,NA,10,NA,"MAASAI-9","open woodland",1,"periphery",0,2,161,9,3,0
"L28","F","1983-03-15","LL",10,"dry",1989,"1989-06-15","08:14:00",9731500,714200,76,"AF","AF","LL","LL","1993-12-04",NA,1,NA,"RAF_4",NA,NA,4,NA,NA,"open woodland",1,"centre",1,2,161,9,NA,0
"L51","F","1987-04-15","LL",10,"dry",1989,"1989-06-15","08:14:00",9731500,714200,27,"AF","AF","LL","LL","1997-11-25","D",1,0,"NR",NA,NA,4,28,NA,"open woodland",1,"periphery",0,2,161,9,NA,0
"LLA","F","1979-06-15","LL",10,"dry",1989,"1989-06-15","08:14:00",9731500,714200,121,"AF","AF","LL","LL","1994-03-01",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"centre",1,2,161,9,NA,0
"LLI","F","1979-08-15","LL",10,"dry",1989,"1989-06-15","08:14:00",9731500,714200,119,"AF","AF","LL","LL","1991-11-17",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"centre",1,2,161,9,NA,0
"TRUMAN","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,108,"RM",NA,"MS","TRUMAN,CAPOTE&COCKTAIL","1989-12-08",NA,0,NA,NA,NA,NA,10,NA,"TRUMAN,CAPOTE&COCKTAIL","open woodland",1,"periphery",0,2,161,4,2,1
"MH02","M","1987-09-15","MH",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,22,"SA2M","YM2","MH","MH","1990-08-16",NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MH03","F","1989-01-15","MH",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,6,"C","J","MH","MH","2001-01-28","D*",1,NA,NA,NA,NA,13,34,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MH04","F","1989-01-15","MH",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,6,"C","J","MH","MH","2004-02-28",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MHB(HADHARI)","F","1979-07-15","UNK",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,120,"AF","AF","MH","MH","1992-05-06",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MHC(HASIRA)","F","1980-07-15","UNK",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,108,"AF","AF","MH","MH","1993-01-21",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MHE","F","1982-07-15","UNK",10,"dry",1989,"1989-06-15","10:05:00",9723500,699400,84,"AF","AF","MH","MH","1992-05-06",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"COCKTAIL","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","08:30:00",9723500,699400,108,"RM","RM","MS","TRUMAN,CAPOTE&COCKTAIL","1990-08-16",NA,1,NA,NA,NA,NA,10,NA,"TRUMAN,CAPOTE&COCKTAIL","open woodland",1,"periphery",0,2,161,4,2,1
"MHA(HATARI)","F","1979-07-15","UNK",10,"dry",1989,"1989-06-15","08:30:00",9723500,699400,120,"AF",NA,"MH","MH","1989-10-12",NA,0,NA,NA,NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MH05","F","1988-08-15","MH",10,"dry",1989,"1989-06-15","15:45:00",9724000,699700,11,"J","SA1","MH","MH","2003-12-03",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"MP7","F","1981-02-15","MS",10,"dry",1989,"1989-06-15","14:23:00",9722800,710100,101,"AF","AF","MK","MK","1997-12-05",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"JOHN","M","1983-01-15","UNK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,78,"RM","RM","MK","JOHN,MAYNARD&SMITH","1994-12-08",NA,1,NA,NA,NA,NA,10,NA,"JOHN,MAYNARD&SMITH","grassland",0,"centre",1,2,161,4,3,1
"MAYNARD","M","1983-01-15","UNK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,78,"RM","RM","MK","JOHN,MAYNARD&SMITH","1994-01-13",NA,1,NA,NA,NA,NA,10,NA,"JOHN,MAYNARD&SMITH","grassland",0,"centre",1,2,161,4,3,1
"MK#S","F","1989-02-15","MK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,5,"C","J","MK","MK","2002-12-24",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MKO","F","1989-02-15","MK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,5,"C","J","MK","MK","2003-01-16",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MKQ","M","1989-02-15","MK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,5,"C","J","MK","MK","1993-04-14",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MKR","M","1989-02-15","MK",10,"dry",1989,"1989-06-15","17:31:00",9722700,710000,5,"C","J","MK","MK","1993-12-30",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MSF","F","1980-04-15","MS",10,"dry",1989,"1989-06-15","10:33:00",9724000,705100,111,"AF","AF","MK","MK","1993-07-13",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MP4","F","1981-05-15","MS",10,"dry",1989,"1989-06-15","08:25:00",9724400,708600,98,"AF","AF","MK","MK","1996-11-21",NA,1,NA,"NR",2,NA,4,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"SMITH","M","1983-01-15","UNK",10,"dry",1989,"1989-06-15","17:20:00",9725300,708500,78,"RM","RM","MK","JOHN,MAYNARD&SMITH","1994-01-18",NA,1,NA,NA,NA,NA,10,NA,"JOHN,MAYNARD&SMITH","grassland",0,"centre",1,2,161,4,3,1
"MKA","F","1986-03-15","MK",10,"dry",1989,"1989-06-15","11:15:00",9722300,707500,40,"AF","AF","MK","MK","1992-10-27",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,2,161,4,NA,0
"MOSS","F","1973-08-15","MS",10,"dry",1989,"1989-06-15","16:29:00",9724900,702600,191,"AF","AF","MS","MS","1990-08-06",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MS24","F","1983-08-15","MS",10,"dry",1989,"1989-06-15","16:29:00",9724900,702600,71,"AF","AF","MS","MS","1994-07-05",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MS44","M","1988-02-15","MS",10,"dry",1989,"1989-06-15","16:29:00",9724900,702600,17,"SA1","SA2M","MS","MS","1991-07-08",NA,1,NA,NA,NA,NA,1,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MS45","F","1988-02-15","MS",10,"dry",1989,"1989-06-15","16:29:00",9724900,702600,17,"SA1","SA2F","MS","MS","1994-01-06",NA,1,NA,NA,NA,NA,1,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MS22","F","1983-08-15","MS",10,"dry",1989,"1989-06-15","07:53:00",9725100,701600,71,"AF","AF","MS","MS","1994-01-02",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,4,NA,0
"MS23","F","1983-08-15","MS",10,"dry",1989,"1989-06-15","07:53:00",9725100,701600,71,"AF","AF","MS","MS","1994-01-08",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,2,161,4,NA,0
"CALVIN","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","12:50:00",9697700,717000,108,"RM","RM","N3","CALVIN&CULVERT","1990-06-23",NA,1,NA,NA,NA,NA,10,NA,"CALVIN&CULVERT","grassland",0,"centre",1,2,161,NA,1,1
"BUFFALO-BILL","M","1981-01-15","UNK",10,"dry",1989,"1989-06-15","08:07:00",9731800,710700,102,"NM","RM","NO","BUFFALO-BOB,BILL&GOLF","1990-01-28",NA,1,NA,NA,NA,NA,9,NA,"BUFFALO-BOB,BILL&GOLF","grassland",0,"centre",1,2,161,NA,3,NA
"BUFFALO-BOB","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","08:07:00",9731800,710700,108,"NM","RM","NO","BUFFALO-BOB,BILL&GOLF","1995-02-16",NA,1,NA,NA,NA,NA,9,NA,"BUFFALO-BOB,BILL&GOLF","grassland",0,"centre",1,2,161,NA,3,NA
"GOLFBALL","M","1980-07-15","UNK",10,"dry",1989,"1989-06-15","08:07:00",9731800,710700,108,"NM","RM","NO","BUFFALO-BOB,BILL&GOLF","1992-12-07","D",1,NA,NA,NA,NA,9,18,"BUFFALO-BOB,BILL&GOLF","open woodland",1,"periphery",0,2,161,NA,3,NA
"HISTORY","M","1980-01-15","UNK",10,"dry",1989,"1989-06-15","12:30:00",9732600,706700,114,"RM","RM","NW","HISTORY&PROGRESS","1991-07-02",NA,1,NA,NA,NA,NA,10,NA,"HISTORY&PROGRESS","open woodland",1,"periphery",0,2,161,2,2,0
"NELL","F","1981-07-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,96,"AF","AF","NW","NW","1994-05-21",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,2,NA,0
"NW06","F","1985-09-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,46,"AF","AF","NW","NW","2000-04-17",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,2,161,2,NA,0
"NW12","M","1987-12-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,19,"SA2M","YM2","NW","NW","1995-10-03",NA,1,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"centre",1,2,161,2,NA,0
"NW13","M","1987-12-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,19,"SA2M","YM2","NW","NW","1995-10-25",NA,1,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"centre",1,2,161,2,NA,0
"NW14","M","1987-12-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,19,"SA2M",NA,"NW","NW","1989-11-12",NA,0,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"centre",1,2,161,2,NA,0
"NW15","F","1987-12-15","NW",10,"dry",1989,"1989-06-15","09:15:00",9732500,707100,19,"SA2F","AF","NW","NW","1998-03-27",NA,1,NA,NA,NA,NA,2,NA,NA,"open woodland",1,"periphery",0,2,161,2,NA,0
"PROGRESS","M","1984-01-15","UNK",10,"dry",1989,"1989-06-15","10:25:00",9736300,706600,66,"RM","RM","NW","HISTORY&PROGRESS","1989-12-25",NA,1,NA,NA,NA,NA,10,NA,"HISTORY&PROGRESS","open woodland",1,"periphery",0,2,161,2,2,0
